ENTIDAD,MUN,LOC,AGEB,label
2,3,1,1391,3
2,3,1,1419,3
2,3,1,1423,2
2,3,1,1438,3
2,3,1,1442,2
2,3,1,1457,2
2,3,1,1480,3
2,3,1,1527,2
2,3,1,1546,2
2,3,1,1599,3
2,3,1,1616,2
2,3,1,1620,3
2,3,1,1635,3
2,3,1,164A,3
2,3,1,1673,3
2,3,340,1495,2
2,3,340,1508,2
2,3,340,1512,2
2,3,1603,0105,3
2,4,1,0013,3
2,4,1,0032,2
2,4,1,0051,2
2,4,1,0085,3
2,4,1,0117,2
2,4,1,0121,2
2,4,1,0140,2
2,4,1,0155,2
2,4,1,0189,3
2,4,1,0193,3
2,4,1,0206,3
2,4,1,0210,2
2,4,1,0278,3
2,4,1,0333,2
2,4,1,0371,2
2,4,1,0386,3
2,4,1,0390,2
2,4,1,0418,3
2,4,1,0422,3
2,4,1,0437,3
2,4,1,0441,3
2,4,1,0456,3
2,4,1,0460,2
2,4,1,0475,2
2,4,1,048A,3
2,4,1,0511,3
2,4,1,0530,3
2,4,1,0545,3
2,4,1,0579,3
2,4,1,0583,3
2,4,1,0598,2
2,4,1,0600,2
2,4,1,0615,3
2,4,1,062A,2
2,4,1,0634,2
2,4,1,0687,3
2,4,1,0691,2
2,4,1,0704,3
2,4,1,0742,3
2,4,1,0757,1
2,4,1,0761,2
2,4,1,0776,1
2,4,1,0780,3
2,4,1,0795,3
2,4,1,0808,1
2,4,1,0831,1
2,4,1,0846,2
2,4,1,0850,3
2,4,1,0865,3
2,4,1,087A,2
2,4,1,0884,2
2,4,1,0899,3
2,4,1,0901,2
2,4,1,0916,2
2,4,1,0935,2
2,4,1,094A,2
2,4,1,0954,2
2,4,1,0969,2
2,4,1,0973,2
2,4,1,0988,3
2,4,1,0992,3
2,4,1,1011,3
2,4,1,1026,2
2,4,1,1045,2
2,4,1,1064,3
2,4,1,1079,2
2,4,1,1083,3
2,4,1,1115,2
2,4,1,112A,2
2,4,1,1134,2
2,4,1,1191,3
2,4,1,1238,2
2,4,1,1276,2
2,4,1,1295,2
2,4,1,1308,2
2,4,1,1312,3
2,4,1,1327,3
2,4,1,1346,2
2,4,1,1350,3
2,4,1,1399,3
2,4,1,1416,3
2,4,1,1420,2
2,4,1,1435,3
2,4,1,144A,3
2,4,1,1454,3
2,4,1,1469,2
2,4,1,1488,3
2,4,1,1492,2
2,4,1,151A,2
2,4,1,1539,2
2,4,1,1543,3
2,4,1,1562,3
2,4,1,1577,3
2,4,1,1581,2
2,4,1,1596,2
2,4,1,1613,3
2,4,1,1628,3
2,4,1,1632,3
2,4,1,1647,3
2,4,1,1666,2
2,4,1,1670,3
2,4,1,1685,3
2,4,1,169A,2
2,4,1,1702,3
2,4,1,1717,3
2,4,1,1736,2
2,4,1,1755,2
2,4,1,176A,2
2,4,1,1774,2
2,4,1,1789,2
2,4,1,1793,2
2,4,1,1806,2
2,4,1,1810,2
2,4,1,1825,2
2,4,1,183A,2
2,4,1,1844,2
2,4,1,1859,2
2,4,1,1878,2
2,4,1,1882,2
2,4,1,1897,2
2,4,1,190A,2
2,4,1,1914,2
2,4,1,1929,2
2,4,1,1948,2
2,4,1,1952,2
2,4,1,1967,2
2,4,1,2024,1
2,4,1,2039,2
2,4,1,2043,2
2,4,1,2062,3
2,4,1,226A,2
2,4,1,2274,1
2,4,1,2289,2
2,4,1,2293,2
2,4,1,2306,2
2,4,1,2310,2
2,4,1,2325,2
2,4,1,233A,2
2,4,1,2344,2
2,4,1,2378,2
2,4,1,240A,2
2,4,1,2414,3
2,4,1,2448,2
2,4,1,2452,2
2,4,1,2467,2
2,4,1,2471,2
2,4,1,2490,3
2,4,1,2503,3
2,4,1,2518,2
2,4,1,2522,3
2,4,1,2541,3
2,4,1,2556,2
2,4,1,2611,2
2,4,1,2679,2
2,4,1,2683,2
2,4,1,2698,2
2,4,1,2772,1
2,4,1,2838,2
2,4,1,2857,2
2,4,1,2861,2
2,4,1,2876,2
2,4,1,2880,2
2,4,1,2895,3
2,4,1,2908,3
2,4,1,2912,2
2,4,1,2927,2
2,4,1,2931,1
2,4,1,2946,2
2,4,1,2950,3
2,4,1,2965,3
2,4,1,297A,3
2,4,1,2984,3
2,4,1,2999,2
2,4,1,3003,3
2,4,1,3018,3
2,4,1,3022,2
2,4,1,3037,3
2,4,1,3041,2
2,4,1,3056,2
2,4,1,3060,2
2,4,1,3075,2
2,4,1,308A,2
2,4,1,3094,2
2,4,1,3107,3
2,4,1,3111,2
2,4,1,3126,3
2,4,1,3130,3
2,4,1,3145,2
2,4,1,315A,2
2,4,1,3164,2
2,4,1,3179,2
2,4,1,3183,2
2,4,1,3198,2
2,4,1,3200,2
2,4,1,3215,2
2,4,1,322A,3
2,4,1,3234,3
2,4,1,3249,3
2,4,1,3253,3
2,4,1,3268,2
2,4,1,3272,2
2,4,1,3287,3
2,4,1,3291,3
2,4,1,3304,3
2,4,1,3319,2
2,4,1,3323,2
2,4,1,3338,3
2,4,1,3342,3
2,4,1,3357,3
2,4,1,3361,3
2,4,1,3376,3
2,4,1,3380,3
2,4,1,3395,3
2,4,1,3412,3
2,4,1,3427,3
2,4,1,3431,3
2,4,1,3446,3
2,4,1,3450,3
2,4,1,3465,3
2,4,1,3484,3
2,4,1,3499,3
2,4,1,3501,3
2,4,1,3516,2
2,4,1,3520,2
2,4,1,3535,2
2,4,1,354A,2
2,4,1,3554,2
2,4,1,3569,2
2,4,1,3592,2
2,4,1,3605,3
2,4,1,361A,3
2,4,1,3624,3
2,4,1,3639,2
2,4,1,3643,2
2,4,1,3662,2
2,4,1,3677,2
2,4,1,3681,2
2,4,1,3696,3
2,4,1,3709,3
2,4,1,3713,3
2,4,1,3728,3
2,4,1,3732,3
2,4,1,3747,2
2,4,1,3751,2
2,4,1,3766,2
2,4,1,3770,3
2,4,1,3785,2
2,4,1,379A,2
2,4,1,3817,2
2,4,1,3821,3
2,4,1,3836,3
2,4,1,3840,2
2,4,1,3855,3
2,4,1,386A,2
2,4,1,3874,2
2,4,1,3889,3
2,4,1,3893,3
2,4,1,3906,3
2,4,1,3910,2
2,4,1,3925,2
2,4,1,393A,3
2,4,1,3944,3
2,4,1,3963,3
2,4,1,3978,3
2,4,1,3997,3
2,4,1,4001,2
2,4,1,4016,3
2,4,1,4020,3
2,4,1,4035,3
2,4,1,404A,3
2,4,1,4054,2
2,4,1,4069,3
2,4,1,4073,3
2,4,1,4088,3
2,4,1,4092,3
2,4,1,4105,3
2,4,1,411A,3
2,4,1,4124,3
2,4,1,4158,3
2,4,1,4162,2
2,4,1,4177,3
2,4,1,4196,3
2,4,1,4213,2
2,4,1,4251,2
2,4,1,4266,2
2,4,1,4270,2
2,4,1,4285,2
2,4,1,429A,2
2,4,1,4302,2
2,4,1,4317,2
2,4,1,4340,2
2,4,1,4355,2
2,4,1,436A,3
2,4,1,4374,3
2,4,1,4389,2
2,4,1,4393,2
2,4,1,4410,2
2,4,1,443A,2
2,4,1,4444,3
2,4,1,4459,2
2,4,1,4463,2
2,4,1,4497,2
2,4,1,450A,2
2,4,1,4514,2
2,4,1,4529,2
2,4,1,4548,2
2,4,1,4567,2
2,4,1,4571,2
2,4,1,4586,2
2,4,1,4590,2
2,4,1,4603,2
2,4,1,4618,2
2,4,1,4622,2
2,4,1,4637,3
2,4,1,4641,2
2,4,1,4656,2
2,4,1,4660,3
2,4,1,4675,3
2,4,1,4726,2
2,4,1,4730,2
2,4,1,4745,2
2,4,1,475A,3
2,4,1,4764,3
2,4,1,5071,2
2,4,1,5086,2
2,4,1,5090,2
2,4,1,5103,3
2,4,1,5118,2
2,4,1,5160,1
2,4,1,5175,2
2,4,1,518A,3
2,4,1,5194,3
2,4,1,5226,2
2,4,1,5230,2
2,4,1,5245,2
2,4,1,525A,3
2,4,1,5264,3
2,4,1,5279,3
2,4,1,5283,3
2,4,1,5298,3
2,4,1,5300,2
2,4,1,5315,2
2,4,1,532A,3
2,4,1,5334,3
2,4,1,5368,2
2,4,1,5372,2
2,4,1,5387,2
2,4,1,5419,3
2,4,1,5423,3
2,4,1,5438,2
2,4,1,5442,2
2,4,1,5457,2
2,4,1,5461,2
2,4,1,5476,2
2,4,1,5495,3
2,4,1,5508,2
2,4,1,5512,3
2,4,1,5527,3
2,4,1,5531,3
2,4,1,5546,2
2,4,1,5550,2
2,4,1,5565,2
2,4,1,557A,2
2,4,1,5599,2
2,4,1,5601,3
2,4,1,5616,3
2,4,1,5635,2
2,4,1,564A,3
2,4,1,5654,2
2,4,1,5669,3
2,4,1,5673,2
2,4,1,5688,2
2,4,1,5692,3
2,4,1,5705,3
2,4,1,571A,2
2,4,1,5724,3
2,4,1,5743,3
2,4,1,5758,2
2,4,1,5777,3
2,4,1,5781,3
2,4,1,5796,3
2,4,1,5809,3
2,4,1,5813,2
2,4,1,5828,2
2,4,1,5832,3
2,4,1,5847,3
2,4,1,5851,3
2,4,1,5866,3
2,4,1,5870,3
2,4,1,5885,3
2,4,1,589A,2
2,4,1,5902,2
2,4,1,5917,2
2,4,1,5921,3
2,4,1,5936,2
2,4,1,5940,3
2,4,1,5955,3
2,4,1,596A,3
2,4,1,5974,3
2,4,1,5989,2
2,4,1,5993,2
2,4,1,6008,2
2,4,1,6012,2
2,4,1,6027,2
2,4,1,6031,2
2,4,1,6046,2
2,4,1,6050,2
2,4,1,6065,2
2,4,1,607A,2
2,4,1,6084,2
2,4,1,6099,2
2,4,1,6101,3
2,4,1,6116,2
2,4,1,6120,2
2,4,1,6135,2
2,4,1,614A,3
2,4,1,6154,3
2,4,1,6169,3
2,4,1,6173,3
2,4,1,6188,3
2,4,1,6192,2
2,4,1,6205,2
2,4,1,621A,3
2,4,1,6224,3
2,4,1,6239,2
2,4,1,6243,2
2,4,1,6258,2
2,4,1,6262,2
2,4,1,6277,2
2,4,1,6281,3
2,4,1,6296,2
2,4,1,6309,2
2,4,1,6313,2
2,4,1,6328,3
2,4,1,6332,2
2,4,1,6347,2
2,4,1,6351,2
2,4,1,6366,2
2,4,1,6370,3
2,4,1,6385,3
2,4,1,639A,2
2,4,1,6402,2
2,4,1,6417,2
2,4,1,6421,3
2,4,1,6436,3
2,4,1,6440,3
2,4,1,6455,3
2,4,1,646A,3
2,4,1,6474,3
2,4,1,6489,3
2,4,1,6493,3
2,4,1,6506,2
2,4,1,6525,3
2,4,1,653A,2
2,4,1,6544,2
2,4,1,6559,2
2,4,1,6563,2
2,4,1,6578,3
2,4,1,6582,3
2,4,1,6597,3
2,4,1,6614,2
2,4,1,6629,2
2,4,1,6648,2
2,4,1,6652,3
2,4,1,6667,3
2,4,1,6686,3
2,4,1,6690,3
2,4,1,6703,3
2,4,1,6718,3
2,4,1,6722,3
2,4,1,6737,2
2,4,1,6741,3
2,4,1,6756,2
2,4,1,6760,2
2,4,1,6775,2
2,4,1,678A,3
2,4,1,6794,3
2,4,1,6807,3
2,4,1,6811,3
2,4,1,6826,3
2,4,1,6830,3
2,4,1,685A,1
2,4,1,6864,2
2,4,1,6879,2
2,4,1,6883,2
2,4,1,6900,3
2,4,1,6915,3
2,4,1,692A,2
2,4,1,6934,1
2,4,1,6949,3
2,4,1,6953,3
2,4,1,6968,3
2,4,1,6972,3
2,4,1,6987,3
2,4,1,6991,3
2,4,1,7006,2
2,4,1,7010,2
2,4,1,7025,2
2,4,1,703A,2
2,4,1,7044,2
2,4,1,7059,3
2,4,1,7063,3
2,4,1,7078,3
2,4,1,7082,3
2,4,1,7097,3
2,4,1,710A,3
2,4,1,7114,3
2,4,1,7129,3
2,4,1,7133,3
2,4,1,7148,3
2,4,1,7152,3
2,4,1,7167,2
2,4,1,7171,2
2,4,1,7186,2
2,4,1,7190,3
2,4,1,7203,3
2,4,1,7218,3
2,4,1,7222,3
2,4,1,7237,3
2,4,1,728A,3
2,4,1,7294,3
2,4,1,7307,3
2,4,1,7311,2
2,4,1,7326,2
2,4,1,735A,1
2,4,1,7364,2
2,4,1,7398,2
2,4,1,7400,3
2,4,1,7415,3
2,4,1,742A,3
2,4,1,7434,3
2,4,1,7449,3
2,4,1,7453,3
2,4,1,7468,3
2,4,1,7472,3
2,4,1,7487,3
2,4,1,7504,2
2,4,1,7519,2
2,4,1,7523,2
2,4,1,7538,3
2,4,1,7542,3
2,4,1,7557,3
2,4,1,7561,3
2,4,1,7627,2
2,4,1,7631,3
2,4,1,7646,2
2,4,1,7650,2
2,4,1,7665,3
2,4,1,767A,2
2,4,1,7684,2
2,4,1,7699,3
2,4,1,7701,3
2,4,1,7735,3
2,4,1,7754,2
2,4,1,7769,3
2,4,1,7773,3
2,4,1,7788,3
2,4,1,7805,3
2,4,1,781A,3
2,4,1,7824,2
2,4,1,7839,3
2,4,1,7843,3
2,4,1,7858,2
2,4,1,7862,3
2,4,1,7881,3
2,4,1,7896,2
2,4,1,7909,3
2,4,1,7913,3
2,4,1,7928,1
2,4,1,7932,3
2,4,1,7947,2
2,4,1,7951,2
2,4,1,7966,3
2,4,1,7970,3
2,4,1,7985,2
2,4,1,8023,2
2,4,1,8095,3
2,4,1,8108,3
2,4,1,8112,3
2,4,1,8127,3
2,4,1,8131,2
2,4,1,8146,2
2,4,1,8150,2
2,4,1,8165,2
2,4,1,817A,2
2,4,1,8184,2
2,4,1,8199,2
2,4,1,8201,2
2,4,1,8216,2
2,4,1,8220,2
2,4,1,8235,2
2,4,1,824A,2
2,4,1,8254,2
2,4,1,8269,2
2,4,1,8273,2
2,4,1,8288,2
2,4,1,8292,2
2,4,1,8305,2
2,4,1,831A,2
2,4,1,8324,2
2,4,1,8339,2
2,4,1,8343,2
2,4,1,8589,2
2,4,1,8606,2
2,4,1,8610,3
2,4,1,8625,2
2,4,1,863A,2
2,4,1,8644,2
2,4,1,8659,2
2,4,1,8663,2
2,4,1,8682,2
2,4,1,8697,2
2,4,1,870A,2
2,4,1,8729,2
2,4,1,8733,2
2,4,1,8771,3
2,4,1,8803,1
2,4,1,8837,2
2,4,1,8875,2
2,4,1,888A,2
2,4,1,8894,2
2,4,1,8926,2
2,4,1,8930,2
2,4,1,8945,3
2,4,1,895A,3
2,4,1,8998,2
2,4,1,906A,2
2,4,1,9093,2
2,4,1,9106,3
2,4,1,9110,2
2,4,1,9159,2
2,4,1,9163,2
2,4,1,9178,3
2,4,1,9197,3
2,4,1,920A,1
2,4,1,9214,3
2,4,1,9229,3
2,4,1041,2664,2
2,4,1041,2700,2
2,4,1348,0920,3
2,4,1348,2594,3
2,4,1421,8076,2
2,4,1421,8080,2
2,4,1421,8907,2
2,4,1421,8911,2
2,4,1421,8979,2
2,4,1615,7241,2
2,4,1615,7256,2
2,4,1615,7260,2
2,4,1615,7275,2
2,4,1883,8038,2
2,4,1883,8042,2
2,4,1883,8057,2
2,4,1883,8061,2
2,4,1883,8678,2
2,4,1931,5211,2
2,4,1931,5349,2
2,4,1934,5141,2
2,4,1934,5156,2
2,4,1934,5207,2
2,4,1977,2715,1
2,4,1977,272A,1
2,4,1977,2734,2
2,4,1977,2749,1
2,4,1977,5122,1
2,4,1977,5137,1
2,5,1,0082,2
2,5,1,0097,3
2,5,1,010A,3
2,5,1,0114,2
2,5,1,0129,3
2,5,1,0133,3
2,5,1,0148,3
2,5,1,0167,3
2,5,1,0171,2
2,5,1,0186,2
2,5,1,0190,3
2,5,1,0218,3
2,5,1,0222,2
2,5,1,0237,2
2,5,1,0241,2
2,5,1,0256,2
2,5,1,0260,3
2,5,1,0275,2
2,5,1,028A,3
2,5,1,0294,2
2,5,1,0307,2
2,5,1,0311,3
2,5,1,0326,3
2,5,1,0330,2
2,5,1,0345,2
2,5,1,035A,3
2,5,1,0364,2
2,5,1,0379,3
2,5,1,0383,2
2,5,1,0400,3
2,5,1,0415,3
2,5,1,042A,2
2,5,1,0434,2
2,5,1,0449,3
2,5,1,0453,3
2,5,1,0538,3
2,5,1,0542,3
2,5,1,0557,2
2,5,1,0561,2
2,5,1,0805,3
2,5,1,0824,2
2,5,1,0839,2
2,5,1,0843,2
2,5,1,0858,2
2,5,1,0928,2
2,5,1,0932,2
2,5,1,0970,3
2,5,1,0985,3
2,5,1,099A,3
2,5,1,1004,2
2,5,1,1019,2
2,5,1,1023,3
2,5,1,1038,2
2,5,1,1042,2
2,5,1,1057,2
2,5,1,1061,3
2,5,1,1076,3
2,5,1,1080,2
2,5,1,1095,2
2,5,1,1127,2
2,5,1,1131,2
2,5,1,1146,3
2,5,1,1165,3
2,5,1,1216,3
2,5,1,1220,1
2,5,1,1269,2
2,5,1,1273,2
2,5,37,003A,2
2,5,89,0491,2
2,5,89,0504,2
2,5,89,0523,2
2,5,89,0947,2
2,5,89,0951,2
2,5,89,0966,2
2,5,89,1108,2
2,5,89,124A,2
2,6,1,0018,2
2,6,1,0022,2
2,6,1,0037,2
2,6,1,0041,2
2,6,40,0060,1
2,6,40,008A,1
2,6,40,0107,2
2,6,40,0111,2
2,6,40,0126,1
2,6,40,0130,1
2,6,40,0164,1
2,6,40,0179,1
2,6,40,0198,1
2,6,40,0200,1
2,6,40,0215,2
2,6,40,022A,2
2,6,82,0234,1
2,6,82,0249,1
2,6,82,0253,1
2,6,82,0268,1
2,6,85,0272,1
2,6,85,0287,2
2,6,85,0291,1
2,6,121,0304,1
2,6,121,0319,1
2,6,121,0323,2
2,6,121,0338,2
2,6,121,0342,1
2,6,248,0361,2
2,6,248,0376,1
2,6,248,0380,1
2,6,248,0395,1
2,6,248,0408,1
2,6,248,0412,1
2,6,248,0427,1
2,6,248,0450,2
2,6,248,0465,1
2,6,248,047A,1
2,6,585,0501,1
2,6,585,0516,1
2,6,585,0520,2
2,6,585,0535,2
2,6,585,054A,3
2,6,585,0569,1
2,6,585,0573,2
2,6,585,0588,2
2,6,585,0592,2
2,6,585,0605,2
2,6,585,061A,2
2,6,585,0624,3
2,6,585,0639,1
2,6,585,0643,2
2,6,585,0658,1
2,6,585,0677,1
2,6,585,0681,2
2,6,628,0959,1
2,6,823,0709,1
2,6,823,0713,1
2,6,863,0732,1
2,6,863,0747,2
2,6,863,0751,1
2,6,863,0766,2
2,6,863,0770,2
2,6,863,0785,1
2,6,863,079A,1
2,6,863,0802,2
2,6,863,0817,1
2,6,863,0836,2
2,6,863,0840,1
2,6,863,0855,1
2,6,863,086A,1
2,6,863,0874,2
2,6,863,0889,3
3,1,1,2099,3
3,1,1,2120,2
3,1,1,2135,3
3,1,1,2173,3
3,1,1,2205,3
3,1,1,221A,3
3,1,1,2224,3
3,1,1,2239,2
3,1,1,239A,3
3,1,1,278A,3
3,1,1,2794,3
3,1,1,2807,3
3,1,1,2811,3
3,1,1,2826,2
3,1,1,2830,2
3,1,1,2845,3
3,1,1,285A,3
3,1,1,2864,2
3,1,1,2879,2
3,1,1,2883,2
3,1,1,2898,2
3,1,1,2900,3
3,1,1,2915,2
3,1,1,292A,2
3,1,1,2934,2
3,1,1,2949,2
3,1,1,303A,3
3,1,1,3059,2
3,1,1,3063,2
3,1,1,3082,2
3,1,1,3097,2
3,1,1,3148,2
3,1,1,3152,3
3,1,1,3241,3
3,1,1,3260,2
3,1,1,3294,2
3,1,1,3307,2
3,1,1,3311,3
3,1,1,335A,2
3,1,1,3398,2
3,1,1,3400,3
3,1,1,3453,2
3,1,1,3491,2
3,1,1,3504,3
3,1,1,3538,2
3,1,1,3580,3
3,1,1,3650,2
3,1,1,3665,3
3,1,1,367A,3
3,1,1,3699,2
3,1,1,3716,1
3,1,1,3720,2
3,1,1,3824,1
3,1,1,3881,2
3,1,1,3909,1
3,1,133,2366,2
3,1,133,2370,2
3,1,133,2953,2
3,1,133,2968,2
3,1,133,2972,2
3,1,133,2987,2
3,1,133,2991,2
3,1,133,3006,2
3,1,133,3010,1
3,1,133,3025,1
3,1,133,3133,2
3,1,133,3186,2
3,1,133,3326,2
3,1,133,3487,2
3,1,133,3631,2
3,1,133,374A,2
3,1,133,3754,1
3,1,280,2309,2
3,1,280,2313,2
3,1,280,3167,2
3,1,280,3171,2
3,1,280,3951,2
3,2,1,3395,3
3,2,1,3427,3
3,2,1,3431,2
3,2,1,3446,3
3,2,1,3450,3
3,2,1,3465,3
3,2,1,347A,3
3,2,1,3484,3
3,2,1,3499,3
3,2,1,3501,3
3,2,1,3821,3
3,2,1,386A,3
3,2,1,3874,3
3,2,1,3963,3
3,2,1,4088,3
3,2,1,4459,3
3,2,1,4463,2
3,2,66,2880,2
3,2,66,2912,3
3,2,66,2946,2
3,2,66,354A,3
3,2,66,3554,3
3,2,66,3569,3
3,2,66,3573,3
3,2,66,3658,3
3,2,66,3662,3
3,2,66,3713,2
3,2,66,3728,2
3,2,66,3889,3
3,2,66,3893,3
3,2,66,3906,1
3,2,66,4001,1
3,2,66,4016,2
3,2,66,4020,2
3,2,66,4035,3
3,2,66,4270,3
3,2,66,4482,2
3,2,97,2965,2
3,2,97,361A,2
3,2,97,3624,2
3,2,97,4196,2
3,2,97,4425,2
3,2,97,4444,2
3,2,482,3747,2
3,2,482,3751,1
3,2,482,3766,2
3,2,482,3770,2
3,2,482,3785,1
3,2,482,379A,2
3,2,482,3802,1
3,2,482,4073,2
3,2,482,4092,2
3,2,482,4105,2
3,2,482,411A,1
3,2,482,4321,3
3,2,482,4393,2
3,2,482,4497,1
3,3,1,1856,3
3,3,1,1926,2
3,3,1,1930,2
3,3,1,1964,2
3,3,1,1979,3
3,3,1,1998,3
3,3,1,2017,3
3,3,1,2021,3
3,3,1,2036,2
3,3,1,2055,2
3,3,1,206A,3
3,3,1,2074,3
3,3,1,2110,2
3,3,1,2125,2
3,3,1,213A,3
3,3,1,2144,3
3,3,1,2159,3
3,3,1,2197,3
3,3,1,220A,2
3,3,1,2214,3
3,3,1,2233,3
3,3,1,2248,3
3,3,1,2252,3
3,3,1,2267,3
3,3,1,2271,3
3,3,1,2905,3
3,3,1,291A,2
3,3,1,2924,2
3,3,1,2939,2
3,3,1,2943,2
3,3,1,2962,3
3,3,1,2996,3
3,3,1,3000,3
3,3,1,3015,3
3,3,1,302A,3
3,3,1,3034,2
3,3,1,3049,2
3,3,1,3053,3
3,3,1,3068,3
3,3,1,3072,3
3,3,1,3087,3
3,3,1,3091,3
3,3,1,3104,3
3,3,1,3119,3
3,3,1,3123,2
3,3,1,3138,3
3,3,1,3142,3
3,3,1,3161,2
3,3,1,3176,3
3,3,1,3180,2
3,3,1,3195,2
3,3,1,3208,2
3,3,1,3265,2
3,3,1,327A,2
3,3,1,3284,2
3,3,1,3299,2
3,3,1,3301,2
3,3,1,3320,3
3,3,1,3335,3
3,3,1,334A,3
3,3,1,3354,3
3,3,1,3369,3
3,3,1,3373,3
3,3,1,3388,2
3,3,1,3405,3
3,3,1,341A,2
3,3,1,3424,3
3,3,1,3439,2
3,3,1,3443,2
3,3,1,3458,2
3,3,1,3462,2
3,3,1,3477,2
3,3,1,3481,1
3,3,1,3496,2
3,3,1,3509,2
3,3,1,3655,3
3,3,1,3710,3
3,3,1,3725,3
3,3,1,373A,2
3,3,1,3744,2
3,3,1,3759,3
3,3,1,3763,3
3,3,1,3778,3
3,3,1,3782,3
3,3,1,3797,3
3,3,1,380A,3
3,3,1,3814,3
3,3,1,3829,3
3,3,1,3833,3
3,3,1,3848,2
3,3,1,3852,1
3,3,1,3867,2
3,3,1,3886,2
3,3,1,3890,2
3,3,1,3903,2
3,3,1,3918,3
3,3,1,3937,3
3,3,1,3941,3
3,3,1,3956,3
3,3,1,3960,3
3,3,1,3975,2
3,3,1,398A,3
3,3,1,3994,2
3,3,1,4009,3
3,3,1,4013,3
3,3,1,4028,3
3,3,1,4032,3
3,3,1,4047,3
3,3,1,4070,3
3,3,1,4085,2
3,3,1,409A,3
3,3,1,4102,3
3,3,1,4117,3
3,3,1,4136,3
3,3,1,4140,2
3,3,1,416A,2
3,3,1,4189,2
3,3,1,423A,3
3,3,1,4244,3
3,3,1,4278,3
3,3,1,4282,2
3,3,1,4314,3
3,3,1,4329,3
3,3,1,4333,3
3,3,1,4348,3
3,3,1,4352,3
3,3,1,4367,3
3,3,1,4386,3
3,3,1,4390,3
3,3,1,4403,3
3,3,1,4437,3
3,3,1,4441,3
3,3,1,4456,1
3,3,1,4460,3
3,3,1,448A,3
3,3,1,4494,3
3,3,1,4583,1
3,3,1,4598,2
3,3,1,4600,1
3,3,1,4615,2
3,3,1,462A,3
3,3,1,4634,3
3,3,1,4668,2
3,3,1,4687,3
3,3,1,4691,3
3,3,1,4704,3
3,3,1,4719,3
3,3,1,4723,3
3,3,1,4742,3
3,3,1,487A,2
3,3,1,4884,3
3,3,1,4899,2
3,3,1,4901,2
3,3,1,4916,2
3,3,1,4920,1
3,3,1,4935,1
3,3,1,494A,1
3,3,1,4973,1
3,3,1,4992,3
3,3,1,5007,3
3,3,1,505A,3
3,3,1,5098,3
3,3,1,5187,3
3,3,1,5204,3
3,3,1,5219,3
3,3,1,5223,2
3,3,1,5242,2
3,3,1,5331,2
3,3,1,5346,3
3,3,1,5350,3
3,3,1,5384,3
3,3,1,5399,3
3,3,1,5401,3
3,3,1,5416,3
3,3,1,5420,3
3,3,1,5435,3
3,3,1,5488,3
3,3,1,5492,3
3,3,1,5505,3
3,3,1,5543,3
3,3,1,5577,3
3,3,1,5581,3
3,3,1,5596,3
3,3,1,5613,1
3,3,1,5628,2
3,3,1,5647,2
3,3,1,5651,2
3,3,1,5666,2
3,3,1,5740,3
3,3,1,576A,2
3,3,1,5774,3
3,3,1,5789,3
3,3,1,5825,2
3,3,1,583A,3
3,3,1,5863,3
3,3,1,5882,3
3,3,1,5897,3
3,3,1,6255,3
3,3,1,626A,3
3,3,1,6274,2
3,3,1,6289,2
3,3,1,6293,3
3,3,1,6310,3
3,3,1,6344,3
3,3,1,6359,3
3,3,1,6378,3
3,3,1,6382,3
3,3,1,6397,3
3,3,1,640A,2
3,3,1,6452,3
3,3,1,6467,3
3,3,1,6503,1
3,3,1,6541,2
3,3,1,6556,2
3,3,1,658A,2
3,3,1,6594,2
3,3,1,6607,3
3,3,1,6611,3
3,3,1,6630,3
3,3,1,6645,1
3,3,1,6664,3
3,3,1,6679,3
3,3,3,3231,2
3,3,3,3246,2
3,3,3,3250,3
3,3,3,359A,3
3,3,3,3602,2
3,3,3,3617,2
3,3,3,3640,2
3,3,3,4066,2
3,3,3,455A,2
3,3,3,4776,3
3,3,3,4795,2
3,3,3,5929,2
3,3,92,0716,3
3,3,92,3513,3
3,3,92,3528,3
3,3,92,3532,3
3,3,92,3547,2
3,3,92,3551,2
3,3,92,3566,2
3,3,92,3570,2
3,3,92,3689,2
3,3,92,4507,2
3,3,92,4511,2
3,3,92,4530,3
3,3,92,512A,1
3,3,92,5168,2
3,3,108,0025,3
3,3,108,003A,3
3,3,108,0044,3
3,3,108,010A,3
3,3,684,0063,1
3,3,684,0078,2
3,3,684,0082,2
3,3,684,0097,2
3,8,1,0021,2
3,8,1,0036,2
3,8,1,0214,1
3,8,1,0229,2
3,8,1,0233,2
3,8,1,038A,3
3,8,1,0394,3
3,8,1,0411,3
3,8,1,0464,2
3,8,1,0765,3
3,8,1,077A,2
3,8,1,0784,2
3,8,1,0799,3
3,8,1,0801,2
3,8,1,0816,3
3,8,1,0820,3
3,8,1,0835,3
3,8,1,084A,3
3,8,1,1053,2
3,8,1,1087,3
3,8,1,1091,3
3,8,1,1104,3
3,8,1,1119,2
3,8,1,1123,2
3,8,1,1176,2
3,8,1,1180,2
3,8,1,1195,2
3,8,1,1208,2
3,8,1,1212,2
3,8,1,1227,3
3,8,1,127A,2
3,8,1,1373,3
3,8,1,1388,2
3,8,1,1392,2
3,8,1,1405,2
3,8,1,141A,3
3,8,1,1424,2
3,8,1,1439,3
3,8,1,1443,2
3,8,1,1528,2
3,8,1,1551,2
3,8,1,1566,2
3,8,1,1778,2
